program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s)
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;46.8674;47.12;105;202%;~39028;249.127;744.631;55.73;46.3685,0.493373
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;46.9035;47.17;99;200%;~39028;249.127;744.631;55.42;46.3693,0.528681
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;46.9961;47.25;103;202%;~39028;249.127;744.631;55.31;46.4747,0.515861
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;47.205;47.46;105;201%;~39028;249.127;744.631;55.78;46.6663,0.53327
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;47.4094;47.66;99;202%;~39028;249.127;744.631;55.32;46.8356,0.567482
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;47.2587;47.51;98;201%;~39028;249.127;744.631;56.16;46.7493,0.504011
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;46.7568;47.01;111;199%;~39028;249.127;744.631;53.95;46.2368,0.51417
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;46.9372;47.19;94;202%;~39028;249.127;744.631;55.39;46.432,0.499612
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;48.7063;48.96;99;195%;~39028;249.127;744.631;55.66;48.2109,0.490248
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;100;100;0;47.0402;47.29;101;202%;~39028;249.127;744.631;56.60;46.5519,0.482819
