program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec  multTripPresetup  multTripSetup  sharedPowerPresetup  sharedPowerSetup  sharedBitPresetup  sharedBitSetup  baseOT  otExtension  kk13OtExtension  preprocessingTime  gatesSetup  gatesOnline
psi      boolean_gmw  4          0              10000            100         0               4813.813              8.51                 1362          332        10.705           13.879          44796            44796           76.986            83.223         19.474               19.474            80.228             80.228          0.000   Setup        Extension        487.459            21.413      4291.085
psi      boolean_gmw  4          0              10000            100         0               6836.266              10.59                1369          244        10.705           13.879          44796            44796           67.217            187.567        17.685               17.685            184.092            184.092         0.000   Setup        Extension        521.418            21.134      6283.998
psi      boolean_gmw  4          0              10000            100         0               5231.078              9.00                 1365          367        10.705           13.879          44796            44796           76.117            220.865        20.273               20.273            226.600            226.600         0.000   Setup        Extension        602.218            21.490      4594.849
psi      boolean_gmw  4          0              10000            100         0               5646.885              9.38                 1371          296        10.705           13.879          44796            44796           76.045            239.921        19.415               19.415            263.063            263.063         0.000   Setup        Extension        570.114            21.732      5041.736
psi      boolean_gmw  4          0              10000            100         0               4133.556              7.88                 1361          328        10.705           13.879          44796            44796           62.078            58.491         17.152               17.152            45.333             45.333          0.000   Setup        Extension        449.844            14.466      3659.150
psi      boolean_gmw  4          0              10000            100         0               6162.470              9.88                 1361          306        10.705           13.879          44796            44796           78.939            188.860        21.209               21.209            200.331            200.331         0.000   Setup        Extension        567.791            21.541      5565.447
psi      boolean_gmw  4          0              10000            100         0               6163.054              9.96                 1362          296        10.705           13.879          44796            44796           79.622            60.014         20.793               20.793            40.451             40.451          0.000   Setup        Extension        498.866            21.424      5629.998
psi      boolean_gmw  4          0              10000            100         0               5562.426              9.32                 1367          300        10.705           13.879          44796            44796           52.428            155.420        18.145               18.145            183.581            183.581         0.000   Setup        Extension        559.802            21.478      4969.830
psi      boolean_gmw  4          0              10000            100         0               4900.734              8.66                 1367          336        10.705           13.879          44796            44796           68.860            248.464        18.757               18.757            261.789            261.789         0.000   Setup        Extension        595.485            21.146      4274.808
psi      boolean_gmw  4          0              10000            100         0               4668.217              8.39                 1374          362        10.705           13.879          44796            44796           77.768            163.535        19.514               19.514            176.269            176.269         0.000   Setup        Extension        567.343            21.830      4062.274
psi      boolean_gmw  4          0              1000             100         0               6529.880              10.24                1367          256        10.705           13.879          44796            44796           51.674            159.571        17.544               17.544            200.596            200.596         0.000   Setup        Extension        536.661            21.814      5959.678
psi      boolean_gmw  4          0              1000             100         0               4718.306              8.45                 1355          351        10.705           13.879          44796            44796           77.260            118.323        20.486               20.486            158.974            158.974         0.000   Setup        Extension        547.265            21.940      4138.570
psi      boolean_gmw  4          0              1000             100         0               7869.238              11.59                1374          227        10.705           13.879          44796            44796           66.862            202.575        18.833               18.833            225.230            225.230         0.000   Setup        Extension        566.446            21.114      7267.572
psi      boolean_gmw  4          0              1000             100         0               4708.339              8.46                 1350          413        10.705           13.879          44796            44796           82.061            192.957        21.190               21.190            232.245            232.245         0.000   Setup        Extension        581.903            21.347      4092.943
psi      boolean_gmw  4          0              1000             100         0               5207.806              8.95                 1358          319        10.705           13.879          44796            44796           78.855            145.794        21.708               21.708            187.645            187.645         0.000   Setup        Extension        546.144            21.295      4633.493
psi      boolean_gmw  4          0              1000             100         0               5977.837              9.74                 1360          253        10.705           13.879          44796            44796           79.812            153.154        21.415               21.415            185.794            185.794         0.000   Setup        Extension        573.256            21.859      5374.264
psi      boolean_gmw  4          0              1000             100         0               5866.863              9.55                 1357          280        10.705           13.879          44796            44796           81.114            188.218        23.356               23.356            219.374            219.374         0.000   Setup        Extension        539.166            21.846      5297.757
psi      boolean_gmw  4          0              1000             100         0               5990.095              9.76                 1365          300        10.705           13.879          44796            44796           81.451            237.608        18.844               18.844            268.544            268.544         0.000   Setup        Extension        609.899            21.982      5346.406
psi      boolean_gmw  4          0              1000             100         0               5137.808              8.83                 1368          298        10.705           13.879          44796            44796           80.401            98.868         22.195               22.195            125.125            125.125         0.000   Setup        Extension        530.700            21.166      4573.781
psi      boolean_gmw  4          0              1000             100         0               6751.826              10.48                1362          265        10.705           13.879          44796            44796           76.320            129.823        20.147               20.147            164.440            164.440         0.000   Setup        Extension        542.621            21.887      6175.191
psi      boolean_gmw  4          0              100              100         0               7230.862              7.94                 1384          307        10.705           13.879          44796            44796           79.398            60.036         20.141               20.141            340.990            340.990         0.000   Setup        Extension        1663.036           21.895      5532.302
psi      boolean_gmw  4          0              100              100         0               5434.889              9.20                 1377          281        10.705           13.879          44796            44796           77.179            290.198        18.973               18.973            562.706            562.706         0.000   Setup        Extension        1846.732           21.565      3552.719
psi      boolean_gmw  4          0              100              100         0               6194.506              6.91                 1378          403        10.705           13.879          44796            44796           79.474            692.502        20.219               20.219            961.699            961.699         0.000   Setup        Extension        1751.523           21.195      4409.602
psi      boolean_gmw  4          0              100              100         0               6402.141              10.11                1382          262        10.705           13.879          44796            44796           76.848            58.687         20.807               20.807            305.109            305.109         0.000   Setup        Extension        1745.656           21.776      4623.148
psi      boolean_gmw  4          0              100              100         0               8149.154              11.87                1381          264        10.705           13.879          44796            44796           76.936            68.196         19.851               19.851            351.395            351.395         0.000   Setup        Extension        1792.778           22.139      6320.184
psi      boolean_gmw  4          0              100              100         0               6089.142              9.80                 1375          256        10.705           13.879          44796            44796           73.605            396.782        18.690               18.690            655.269            655.269         0.000   Setup        Extension        1728.994           21.894      4327.195
psi      boolean_gmw  4          0              100              100         0               5857.970              9.62                 1378          274        10.705           13.879          44796            44796           83.470            841.881        20.397               20.397            1122.607           1122.607        0.000   Setup        Extension        1945.762           21.902      3879.250
psi      boolean_gmw  4          0              100              100         0               6472.124              10.19                1388          294        10.705           13.879          44796            44796           74.039            168.567        19.139               19.139            445.219            445.219         0.000   Setup        Extension        1949.769           21.948      4487.460
psi      boolean_gmw  4          0              100              100         0               6492.832              10.24                1375          305        10.705           13.879          44796            44796           56.524            722.170        17.489               17.489            1004.493           1004.493        0.000   Setup        Extension        1813.928           21.867      4646.796
psi      boolean_gmw  4          0              100              100         0               5519.375              9.20                 1378          288        10.705           13.879          44796            44796           53.190            451.580        17.411               17.411            726.308            726.308         0.000   Setup        Extension        1748.324           20.041      3736.191
