program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec  multTripPresetup  multTripSetup  sharedPowerPresetup  sharedPowerSetup  sharedBitPresetup  sharedBitSetup  baseOT  otExtension  kk13OtExtension  preprocessingTime  gatesSetup  gatesOnline
psi      boolean_gmw  4          0              25000            100         1               9043.096              12.80                1363          251        10.705           13.879          44796            44796           72.627            173.977        18.946               18.946            201.466            201.466         0.000   Setup        Extension        755.400            21.484      8254.593
psi      boolean_gmw  4          0              25000            100         2               9533.839              13.46                1366          221        10.705           13.879          44796            44796           46.778            281.422        17.831               17.831            503.048            503.048         0.000   Setup        Extension        1010.629           22.007      8489.445
psi      boolean_gmw  4          0              25000            100         2               7913.231              11.78                1365          248        10.705           13.879          44796            44796           56.260            296.175        17.698               17.698            370.001            370.001         0.000   Setup        Extension        940.285            21.300      6939.069
psi      boolean_gmw  4          0              25000            100         2               8153.524              8.91                 1369          334        10.705           13.879          44796            44796           77.878            250.204        19.059               19.059            296.570            296.570         0.000   Setup        Extension        1055.101           21.469      7063.125
psi      boolean_gmw  4          0              25000            100         2               8135.972              11.86                1373          323        10.705           13.879          44796            44796           80.789            140.234        18.351               18.351            166.771            166.771         0.000   Setup        Extension        764.071            21.539      7337.577
psi      boolean_gmw  4          0              25000            100         2               8435.299              12.19                1373          263        10.705           13.879          44796            44796           85.795            235.499        23.452               23.452            248.230            248.230         0.000   Setup        Extension        998.640            21.465      7400.904
psi      boolean_gmw  4          0              25000            100         2               10169.219             13.92                1376          222        10.705           13.879          44796            44796           57.295            83.752         17.950               17.950            275.775            275.775         0.000   Setup        Extension        868.350            21.475      9269.521
psi      boolean_gmw  4          0              25000            100         2               11268.503             16.01                1371          211        10.705           13.879          44796            44796           79.763            674.763        21.158               21.158            678.274            678.274         0.000   Setup        Extension        1474.218           22.075      9758.148
psi      boolean_gmw  4          0              25000            100         2               8969.173              13.71                1366          237        10.705           13.879          44796            44796           77.093            169.708        20.176               20.176            196.261            196.261         0.000   Setup        Extension        736.727            21.389      8197.351
psi      boolean_gmw  4          0              25000            100         2               9541.774              13.26                1370          221        10.705           13.879          44796            44796           78.497            58.363         18.985               18.985            228.282            228.282         0.000   Setup        Extension        945.897            22.453      8558.277
psi      boolean_gmw  4          0              25000            100         2               8278.902              12.20                1364          229        10.705           13.879          44796            44796           78.240            187.633        18.774               18.774            202.712            202.712         0.000   Setup        Extension        744.783            21.865      7499.920
psi      boolean_gmw  4          0              25000            100         5               20859.665             24.64                1377          123        10.705           13.879          44796            44796           75.592            683.675        19.674               19.674            786.397            786.397         0.000   Setup        Extension        2138.206           22.058      18685.780
psi      boolean_gmw  4          0              25000            100         5               16782.455             18.51                1371          178        10.705           13.879          44796            44796           81.791            329.884        20.657               20.657            527.757            527.757         0.000   Setup        Extension        1704.885           22.043      15039.750
psi      boolean_gmw  4          0              25000            100         5               18460.932             22.49                1367          142        10.705           13.879          44796            44796           55.068            243.685        19.494               19.494            358.552            358.552         0.000   Setup        Extension        1317.860           21.478      17110.086
psi      boolean_gmw  4          0              25000            100         5               17123.063             21.35                1362          153        10.705           13.879          44796            44796           78.513            228.688        19.906               19.906            345.535            345.535         0.000   Setup        Extension        1478.007           21.962      15606.648
psi      boolean_gmw  4          0              25000            100         5               16903.425             21.10                1364          159        10.705           13.879          44796            44796           86.784            66.480         21.837               21.837            2070.984           2070.984        0.000   Setup        Extension        3397.315           22.239      13469.211
psi      boolean_gmw  4          0              25000            100         5               16005.677             21.17                1372          154        10.705           13.879          44796            44796           77.594            285.287        19.352               19.352            363.781            363.781         0.000   Setup        Extension        1358.942           17.206      14616.620
psi      boolean_gmw  4          0              25000            100         5               14866.668             18.67                1367          153        10.705           13.879          44796            44796           78.845            219.067        20.021               20.021            253.407            253.407         0.000   Setup        Extension        1648.728           22.110      13184.487
psi      boolean_gmw  4          0              25000            100         5               17180.359             21.09                1361          140        10.705           13.879          44796            44796           62.518            515.579        17.441               17.441            529.856            529.856         0.000   Setup        Extension        1687.521           12.631      15471.098
psi      boolean_gmw  4          0              25000            100         5               11552.182             15.43                1368          204        10.705           13.879          44796            44796           78.596            217.493        18.722               18.722            277.418            277.418         0.000   Setup        Extension        1050.121           21.934      10468.345
psi      boolean_gmw  4          0              25000            100         5               17239.401             22.20                1367          137        10.705           13.879          44796            44796           84.358            849.326        20.204               20.204            895.312            895.312         0.000   Setup        Extension        1839.376           21.742      15366.989
